Entrada_1,Entrada_2,Entrada_3,Entrada_4,Entrada_5,Salida_Predicha_1,Salida_Predicha_2,Salida_Predicha_3,Salida_Predicha_4,Salida_Predicha_5,Salida_Predicha_6,Salida_Predicha_7,Salida_Predicha_8,Salida_Predicha_9,Salida_Predicha_10,Salida_Predicha_11,Salida_Predicha_12,Salida_Predicha_13,Salida_Predicha_14,Salida_Predicha_15,Salida_Predicha_16,Salida_Predicha_17,Salida_Predicha_18,Salida_Predicha_19,Salida_Predicha_20,Salida_Predicha_21,Salida_Predicha_22,Salida_Predicha_23,Salida_Predicha_24,Salida_Predicha_25,Salida_Predicha_26,Salida_Predicha_27,Salida_Predicha_28,Salida_Predicha_29,Salida_Predicha_30
43.0,38.0,20.0,80.0,40.0,-0.00254252552986145,23.396345138549805,56.25187683105469,-7.300231456756592,81.1811752319336,66.07131958007812,0.011082833632826805,12.798315048217773,11.145359992980957,9.997798919677734,37.26437759399414,8.614808082580566,77.73429870605469,125.92289733886719,0.006590381730347872,-1.3167362213134766,4.604679107666016,-5.4547905921936035,53.722537994384766,13.29725456237793,69.39334106445312,-1.3000658750534058,83.65025329589844,17.490318298339844,-0.014974318444728851,-3.1756532192230225,31.997573852539062,10.804717063903809,81.85746002197266,-10.790864944458008
43.0,35.0,20.0,70.0,26.0,0.005511492490768433,27.404565811157227,57.733856201171875,-0.5717298984527588,85.38232421875,58.38743209838867,0.00297427736222744,14.861764907836914,8.653141975402832,14.179912567138672,36.6884651184082,14.596274375915527,80.50775146484375,111.46468353271484,0.007300153840333223,6.67490816116333,5.741903781890869,1.3779165744781494,53.642208099365234,15.669870376586914,71.21208190917969,-1.243369698524475,87.4298095703125,14.054070472717285,-0.006289027631282806,-2.1258018016815186,35.645877838134766,5.8420915603637695,85.50467681884766,-5.846476078033447
40.0,38.0,17.0,60.0,36.5,-0.004067480564117432,20.512283325195312,53.82249069213867,-3.812927722930908,78.48246002197266,69.27410888671875,0.003229251131415367,14.726426124572754,10.678704261779785,12.449419975280762,38.87482452392578,12.821481704711914,76.18803405761719,121.4730224609375,0.0003145490773022175,1.6907715797424316,4.793959617614746,-0.0054125189781188965,52.81013870239258,16.272762298583984,66.01935577392578,1.3357363939285278,81.12610626220703,15.873117446899414,-0.005734406411647797,-2.833235263824463,30.766193389892578,11.00533390045166,80.58454132080078,-11.019190788269043
37.0,41.0,17.0,65.0,5.0,0.006095170974731445,23.7534236907959,61.00518035888672,0.011799588799476624,90.68978118896484,30.432788848876953,0.003927117213606834,8.215540885925293,8.218491554260254,4.588710784912109,37.12849807739258,4.6032304763793945,83.74760437011719,54.35963821411133,0.00848148763179779,4.778574466705322,7.9989519119262695,1.3101396560668945,57.175724029541016,16.332122802734375,79.75404357910156,-0.37177467346191406,91.90497589111328,10.388871192932129,-0.0012542232871055603,-1.8948967456817627,43.973506927490234,2.677438735961914,94.79129791259766,-2.751286029815674
41.0,40.0,17.0,50.0,23.0,-0.0009372234344482422,23.351228713989258,59.026817321777344,3.830791473388672,84.86675262451172,51.63044738769531,0.010345404967665672,18.18238067626953,9.941312789916992,18.165000915527344,36.97842788696289,18.481197357177734,81.72233581542969,100.94769287109375,0.0005875383503735065,8.656533241271973,6.8845906257629395,3.6716911792755127,60.601837158203125,14.442981719970703,72.95825958251953,7.3735222816467285,86.85462951660156,18.425861358642578,-0.005721770226955414,-2.618830442428589,36.25958251953125,5.397930145263672,86.06249237060547,-5.421115398406982
43.0,41.0,17.0,40.0,15.5,-0.007024049758911133,23.147747039794922,57.76853561401367,3.7757997512817383,85.08154296875,41.46685791015625,-0.010468477383255959,20.03116798400879,9.282992362976074,20.302066802978516,36.26353073120117,20.09882164001465,80.56607055664062,86.03022003173828,0.003908113110810518,10.389925956726074,6.6766510009765625,5.159976482391357,63.106605529785156,15.387626647949219,76.50725555419922,9.250865936279297,89.76580047607422,17.60622787475586,-0.02268116921186447,-3.2987184524536133,35.84046936035156,5.362087249755859,85.84175872802734,-5.412622451782227
43.0,35.0,17.0,80.0,12.0,0.0011598765850067139,22.314220428466797,59.331199645996094,-7.305898666381836,86.8990478515625,40.37698745727539,0.013220315799117088,14.620256423950195,10.520347595214844,13.819307327270508,37.73715591430664,12.846354484558105,80.74006652832031,85.04949951171875,-0.009902939200401306,2.2873616218566895,6.779613971710205,-1.375270128250122,53.81977462768555,15.048643112182617,74.06295776367188,-4.55246639251709,93.89859771728516,8.217662811279297,0.010198988020420074,-2.0834531784057617,37.8997802734375,5.284575939178467,88.7589340209961,-5.372003078460693
40.0,38.0,20.0,45.0,29.5,0.005438119173049927,23.382680892944336,58.179931640625,4.550415992736816,82.73116302490234,60.889347076416016,0.021440869197249413,17.15191650390625,11.405869483947754,17.62042236328125,35.734127044677734,16.508567810058594,79.99241638183594,116.93083190917969,-0.004038914572447538,4.674220561981201,5.539885520935059,2.246593475341797,61.725303649902344,13.684914588928223,70.9914779663086,4.649330139160156,86.36257934570312,15.206338882446289,0.0038304105401039124,-2.178830146789551,34.084251403808594,6.413569450378418,83.58360290527344,-6.411289691925049
37.0,38.0,17.0,55.0,5.0,0.0009177327156066895,22.537696838378906,61.282249450683594,1.5693137645721436,91.21337127685547,29.04897117614746,-0.03603338450193405,8.638191223144531,8.75566577911377,6.297565460205078,37.384159088134766,5.3817925453186035,83.85185241699219,49.99296569824219,0.010048821568489075,5.76834774017334,8.312776565551758,1.9238958358764648,58.320316314697266,16.603343963623047,80.0123519897461,1.004133939743042,91.8236312866211,9.832389831542969,-0.017727665603160858,-2.1688637733459473,45.253753662109375,2.693626880645752,95.60628509521484,-2.7401511669158936
37.0,41.0,17.0,60.0,19.0,-0.006783932447433472,25.948728561401367,59.512699127197266,-1.124065637588501,88.07479095458984,46.162254333496094,0.009606575593352318,15.892391204833984,11.92245101928711,15.901355743408203,36.42399978637695,13.08877944946289,82.85848999023438,80.75828552246094,-0.003196283709257841,10.439473152160645,8.017723083496094,3.1561849117279053,55.87068557739258,16.62266731262207,75.1780014038086,2.846364974975586,89.1637191772461,16.236167907714844,0.004770852625370026,-3.383913993835449,38.78224182128906,5.714498519897461,88.75218963623047,-5.7477192878723145
43.0,41.0,17.0,60.0,12.0,0.0007968246936798096,25.91423797607422,61.22150802612305,-1.966048002243042,87.45621490478516,36.848392486572266,-0.004332715645432472,9.83360481262207,4.798617362976074,12.512001037597656,39.24575424194336,9.223389625549316,81.8660888671875,74.01348876953125,-0.013299331068992615,5.527148723602295,8.255436897277832,0.6226105093955994,56.05137252807617,15.978432655334473,78.35999298095703,1.7778860330581665,90.83023834228516,11.876161575317383,0.0009794607758522034,-3.0645036697387695,40.69907760620117,4.685359477996826,90.99666595458984,-4.678081035614014
40.0,41.0,17.0,65.0,5.0,-0.001488804817199707,24.016876220703125,60.85802459716797,0.4988877773284912,90.2648696899414,29.910505294799805,0.002421801909804344,7.843531131744385,7.719198703765869,4.9921979904174805,36.99138641357422,4.857834339141846,83.14111328125,53.963768005371094,0.0008331094868481159,5.149912357330322,8.039939880371094,1.7246034145355225,57.09042739868164,16.536962509155273,79.75241088867188,-0.16385412216186523,91.62113952636719,10.012397766113281,-0.00020911544561386108,-2.118401288986206,43.75383377075195,2.3913707733154297,94.21137237548828,-2.4340150356292725
37.0,41.0,17.0,70.0,26.0,-0.00283011794090271,26.37091636657715,57.967647552490234,-1.6080412864685059,85.2391586303711,59.707130432128906,0.002143716439604759,15.007023811340332,8.791135787963867,14.007349014282227,36.980384826660156,14.703251838684082,81.31283569335938,110.92854309082031,-0.004731401335448027,6.253073215484619,5.674700736999512,1.0480189323425293,53.771549224853516,15.315417289733887,71.0652084350586,-1.3038064241409302,87.30351257324219,14.395630836486816,-0.0006280764937400818,-2.526730537414551,35.75370788574219,5.835994243621826,85.69432830810547,-5.8598432540893555
37.0,35.0,17.0,45.0,22.5,-0.004296034574508667,22.336000442504883,59.15837860107422,3.7857844829559326,84.68106079101562,51.317264556884766,0.013257598504424095,18.177654266357422,10.043038368225098,18.209060668945312,36.751583099365234,18.129053115844727,81.56794738769531,103.89689636230469,-0.003254696261137724,8.007034301757812,6.616392135620117,3.174712896347046,61.415313720703125,13.830049514770508,73.26970672607422,7.474565029144287,87.1328125,17.930923461914062,-0.00998058170080185,-2.3735475540161133,36.11219024658203,6.050356864929199,85.92698669433594,-6.0962748527526855
43.0,41.0,20.0,65.0,33.0,-0.0017827153205871582,32.229244232177734,57.17443084716797,5.168704986572266,85.27442932128906,61.82976531982422,0.020545965060591698,10.484206199645996,4.479807376861572,10.098698616027832,43.43525314331055,11.113625526428223,80.02403259277344,113.80072021484375,0.007503226865082979,4.769546985626221,6.895143508911133,0.09497088193893433,56.09564208984375,16.232471466064453,69.64586639404297,-0.6153043508529663,94.13414001464844,6.791265964508057,0.001633383333683014,0.7517975568771362,35.722564697265625,3.9130992889404297,85.40814208984375,-3.876394271850586
43.0,41.0,17.0,40.0,19.0,-0.008052080869674683,21.45745277404785,57.526161193847656,3.9756336212158203,84.8259506225586,43.388423919677734,0.0019162949174642563,20.929889678955078,10.556145668029785,19.719738006591797,35.57133102416992,19.7436580657959,81.09620666503906,89.6279296875,0.009613648056983948,10.968155860900879,7.067356109619141,4.8853325843811035,62.16972732543945,14.83395004272461,75.22887420654297,9.061002731323242,88.08226776123047,19.116374969482422,-0.01636519283056259,-2.7815470695495605,35.365699768066406,6.34086799621582,85.0739517211914,-6.381184101104736
40.0,38.0,20.0,45.0,12.0,-0.008582353591918945,22.98640251159668,59.084808349609375,3.7742488384246826,86.94322967529297,37.75225830078125,-0.0006234887987375259,15.930452346801758,10.166282653808594,14.051849365234375,37.20209503173828,14.214676856994629,82.37924194335938,72.69129943847656,-0.003031774889677763,6.227703094482422,6.3955535888671875,3.0786404609680176,61.74122619628906,14.247865676879883,75.86720275878906,5.296775817871094,90.21598052978516,12.754756927490234,0.0004484131932258606,-2.805014133453369,39.387393951416016,5.67144250869751,89.23287200927734,-5.649713039398193
40.0,41.0,20.0,55.0,19.0,-0.00048491358757019043,25.475828170776367,59.67427062988281,-0.3087165355682373,87.66287231445312,46.997859954833984,0.007304465398192406,15.91248893737793,11.39238452911377,15.710649490356445,36.67702865600586,13.523821830749512,82.93606567382812,82.50801849365234,-0.005015357863157988,11.058073997497559,7.90556526184082,3.875704288482666,56.36983108520508,16.6972599029541,75.47332000732422,3.6620864868164062,89.32672882080078,16.953399658203125,-0.004492543637752533,-3.8321080207824707,38.53474426269531,5.580604076385498,88.40280151367188,-5.5560994148254395
43.0,35.0,20.0,60.0,15.5,-0.00791129469871521,27.332904815673828,60.37260437011719,-1.3621826171875,87.93029022216797,42.853919982910156,-0.004823798313736916,14.018332481384277,10.580850601196289,14.882575988769531,36.63592529296875,11.347949028015137,81.71112060546875,78.81256866455078,0.012383386492729187,9.097891807556152,7.88853645324707,2.5485336780548096,55.189266204833984,16.749950408935547,75.49158477783203,2.014556884765625,89.76150512695312,14.482148170471191,-0.007595621049404144,-3.383786916732788,39.062843322753906,5.584351539611816,89.05139923095703,-5.599480628967285
43.0,35.0,20.0,50.0,19.0,-0.012286245822906494,23.299352645874023,58.829681396484375,3.832979917526245,85.21621704101562,43.62930679321289,0.010000860318541527,20.996734619140625,10.766234397888184,19.4750919342041,35.49815368652344,19.443618774414062,80.55653381347656,91.67705535888672,-0.0005540098063647747,11.409646987915039,7.137948513031006,4.9066386222839355,61.9559440612793,14.688292503356934,75.33509063720703,9.593647003173828,88.01700592041016,19.36065673828125,-0.008267603814601898,-2.9461874961853027,36.179893493652344,6.172886371612549,85.75703430175781,-6.1332478523254395
40.0,41.0,17.0,80.0,8.5,0.004519432783126831,24.213516235351562,60.27680969238281,-6.299729824066162,91.07014465332031,32.777339935302734,-0.010677451267838478,10.152689933776855,9.368770599365234,7.691964149475098,39.50485610961914,10.119397163391113,81.86205291748047,67.69245910644531,-0.017405256628990173,2.5037338733673096,7.775778770446777,-0.47176486253738403,54.7668342590332,14.950668334960938,76.6640396118164,-6.257052898406982,94.33043670654297,6.83953857421875,-0.009823761880397797,-1.9444690942764282,41.03721237182617,3.997803211212158,91.4937515258789,-4.027294635772705
37.0,35.0,17.0,70.0,26.0,-0.0003609657287597656,26.73985481262207,57.83917236328125,-1.8130030632019043,85.13501739501953,59.33829116821289,-0.002633357420563698,14.925821304321289,9.060397148132324,13.472115516662598,36.61140060424805,14.059041023254395,80.65829467773438,111.9522705078125,0.00038842903450131416,5.8552703857421875,5.600688934326172,0.5426568388938904,53.354305267333984,15.090932846069336,70.9255142211914,-1.595762848854065,86.9841079711914,14.42760944366455,-0.007161282002925873,-2.201873540878296,35.39299392700195,6.1667866706848145,85.26970672607422,-6.193896293640137
43.0,35.0,20.0,45.0,12.0,-0.006991922855377197,22.705350875854492,59.237300872802734,3.9510719776153564,87.32368469238281,35.99264907836914,-0.002009803429245949,16.28537368774414,10.458422660827637,14.000085830688477,37.01279067993164,13.938750267028809,82.17765808105469,72.1162109375,0.0035471473820507526,5.939874649047852,6.565491676330566,2.6408658027648926,61.923038482666016,13.993169784545898,75.95291900634766,5.334865570068359,89.96613311767578,12.623644828796387,0.001759655773639679,-2.4098734855651855,39.432395935058594,6.187332630157471,89.31421661376953,-6.175467014312744
43.0,35.0,20.0,80.0,29.5,-0.0067955851554870605,27.70216178894043,58.01483154296875,-2.1316349506378174,85.64828491210938,60.776065826416016,0.015488987788558006,14.40948486328125,9.124645233154297,12.304159164428711,36.41311264038086,13.195599555969238,80.22122192382812,113.9134521484375,0.011860325932502747,6.072338581085205,5.685969352722168,0.8385586142539978,53.22966384887695,15.460274696350098,71.0114974975586,-1.340859293937683,86.28971862792969,15.529341697692871,-0.007888279855251312,-2.115187883377075,35.123714447021484,6.298383712768555,85.14311218261719,-6.311410427093506
43.0,41.0,20.0,70.0,19.0,-0.006197601556777954,24.93902015686035,61.019798278808594,-3.3706376552581787,88.2832260131836,44.53860855102539,0.006682997569441795,15.348394393920898,12.227755546569824,14.833166122436523,35.81649398803711,12.31201457977295,81.96930694580078,82.3976821899414,-0.003699227701872587,8.163643836975098,7.8927130699157715,2.1989364624023438,54.0932731628418,15.738290786743164,72.805419921875,-0.012790083885192871,88.99767303466797,14.63290023803711,0.0030258074402809143,-2.8235995769500732,38.516849517822266,5.877498626708984,88.6908187866211,-5.881206035614014
41.0,38.0,17.0,50.0,5.0,-0.018358081579208374,20.965930938720703,62.6642951965332,2.2244179248809814,92.10494232177734,25.630571365356445,-0.01028108038008213,16.849794387817383,12.114434242248535,16.456321716308594,36.55103302001953,16.50350570678711,81.34416961669922,52.07392883300781,-0.00782214105129242,5.232941150665283,9.226605415344238,1.41447114944458,64.60196685791016,13.378630638122559,78.31793975830078,7.0284423828125,87.6326675415039,12.015237808227539,-0.017853252589702606,-2.409134864807129,43.45819854736328,4.803717136383057,93.7670669555664,-4.804817199707031
43.0,35.0,17.0,55.0,8.5,0.002660423517227173,23.340192794799805,61.17473602294922,2.944434881210327,90.396484375,31.382762908935547,-0.008920067921280861,8.327249526977539,7.454325199127197,4.673995018005371,37.218711853027344,4.135075569152832,84.47887420654297,57.993309020996094,-0.0018877829425036907,5.445803165435791,7.912659168243408,1.9366207122802734,57.38803482055664,16.513633728027344,79.81995391845703,0.5914672613143921,91.27735900878906,10.228659629821777,-0.005353175103664398,-2.096940517425537,42.975257873535156,3.913910388946533,93.30136108398438,-3.966271162033081
40.0,41.0,17.0,50.0,26.0,-0.005681931972503662,23.99176025390625,58.54322052001953,3.7080235481262207,83.70513916015625,60.39859390258789,0.008641397580504417,17.210041046142578,9.9055814743042,18.255474090576172,37.185794830322266,18.194169998168945,81.04396057128906,114.06689453125,-0.0022927368991076946,6.201526641845703,5.589747428894043,2.843529224395752,60.553096771240234,14.670832633972168,70.5860366821289,5.607638835906982,86.50090789794922,16.370651245117188,-0.009506426751613617,-2.423159599304199,35.26447677612305,4.645700931549072,85.04403686523438,-4.656710147857666
37.0,35.0,20.0,80.0,29.5,-0.006012618541717529,27.80223274230957,58.570068359375,-2.499654531478882,85.5367202758789,62.61769485473633,0.010314112529158592,14.2798433303833,8.819966316223145,11.984106063842773,36.313175201416016,13.108616828918457,80.65727233886719,114.8619384765625,0.013176694512367249,5.91837739944458,5.550796031951904,1.1499545574188232,53.31812286376953,15.646693229675293,70.60285186767578,-1.3100062608718872,86.23450469970703,15.696789741516113,-0.0011742934584617615,-2.3933043479919434,35.02399444580078,6.414199352264404,85.25048065185547,-6.415988445281982
40.0,38.0,20.0,55.0,5.0,-0.007688552141189575,22.877872467041016,61.064186096191406,2.1159145832061768,90.93939971923828,29.720794677734375,-0.013035858049988747,8.855499267578125,8.623598098754883,5.975281238555908,37.264156341552734,5.596245288848877,83.81637573242188,52.10590362548828,-0.005118235480040312,5.786285877227783,7.95888614654541,1.8531794548034668,57.64777374267578,16.605560302734375,79.43338775634766,0.35282444953918457,91.84256744384766,9.390227317810059,-0.021303348243236542,-2.0665035247802734,44.660064697265625,2.6575255393981934,94.81544494628906,-2.643756628036499
43.0,38.0,20.0,80.0,12.0,-0.0073773860931396484,22.153913497924805,59.320213317871094,-7.235665798187256,86.7563247680664,39.8806037902832,0.02139086090028286,14.434497833251953,10.315913200378418,14.072969436645508,37.74136734008789,12.895983695983887,80.69256591796875,83.90936279296875,0.0004364405758678913,2.086745023727417,6.845421314239502,-1.446878433227539,53.85550308227539,15.068355560302734,74.05733489990234,-4.6190266609191895,93.58496856689453,7.892647743225098,0.0045453086495399475,-2.090341091156006,38.155128479003906,5.1949663162231445,88.90099334716797,-5.299289226531982
43.0,41.0,17.0,80.0,29.5,-0.0025863051414489746,27.01792335510254,57.837310791015625,-2.230379343032837,85.54456329345703,61.252445220947266,0.008519655093550682,14.411797523498535,9.393845558166504,12.36355972290039,36.674983978271484,13.403820991516113,80.7333984375,112.62171173095703,-0.0011519636027514935,5.909029483795166,5.684649467468262,0.735003650188446,53.270076751708984,15.308111190795898,71.09088897705078,-1.5114108324050903,86.22966766357422,15.417317390441895,-0.003881894052028656,-2.318134307861328,35.136878967285156,5.9955034255981445,85.15387725830078,-5.99673318862915
37.0,35.0,20.0,75.0,40.0,-0.005732148885726929,24.188663482666016,56.24567413330078,-6.969832420349121,81.13436126708984,66.85502624511719,0.011502301320433617,12.98541259765625,11.317654609680176,10.117583274841309,36.676815032958984,8.982176780700684,77.86190795898438,124.61502075195312,-0.0025623287074267864,-1.119537353515625,4.545697212219238,-4.946031093597412,53.24992370605469,13.488933563232422,68.52513885498047,-1.1734994649887085,82.99620056152344,17.523738861083984,-0.00651916116476059,-3.0870985984802246,31.855533599853516,10.657597541809082,81.66385650634766,-10.650874137878418
40.0,35.0,17.0,65.0,5.0,-0.01167944073677063,24.29625129699707,60.910911560058594,-0.02241586148738861,90.32853698730469,29.541793823242188,0.009986167773604393,8.033288955688477,8.580340385437012,4.826948165893555,36.702919006347656,4.89702844619751,82.59613037109375,55.17424011230469,-0.0016357745043933392,4.953276634216309,7.993695259094238,1.5619142055511475,56.37433624267578,16.268796920776367,78.89058685302734,-1.0344680547714233,91.39701080322266,9.96753215789795,-0.00700678676366806,-1.8743975162506104,43.30811309814453,2.573293685913086,93.6629638671875,-2.5788888931274414
43.0,38.0,17.0,60.0,40.0,0.00462457537651062,20.75768280029297,53.399818420410156,-3.5331549644470215,78.01683807373047,67.53363037109375,0.003834417089819908,14.359627723693848,9.01563835144043,13.261075973510742,38.740596771240234,13.498207092285156,75.46418762207031,121.60697937011719,-0.0006786431185901165,1.2374553680419922,4.740184307098389,-0.07409316301345825,52.598655700683594,16.255516052246094,65.55453491210938,1.9366577863693237,80.12486267089844,15.938515663146973,-0.0006410107016563416,-2.8441290855407715,30.33053970336914,11.572431564331055,79.93643188476562,-11.612768173217773
43.0,38.0,17.0,70.0,19.0,0.000341951847076416,24.5447940826416,60.84973907470703,-3.4914515018463135,88.01981353759766,44.19384765625,-0.0007069353014230728,14.863554000854492,11.875755310058594,14.2764310836792,35.9583740234375,11.981175422668457,81.55665588378906,83.38520812988281,-0.005773648153990507,8.043307304382324,7.832329273223877,2.309863805770874,53.96937942504883,15.532161712646484,72.50082397460938,0.28796112537384033,88.85881805419922,14.953132629394531,-0.0001479312777519226,-2.878607749938965,38.084625244140625,6.072742938995361,88.1103286743164,-6.095566272735596
41.0,40.0,21.0,80.0,33.0,-0.008738547563552856,29.337068557739258,58.398895263671875,-0.6698915958404541,85.5215072631836,64.35325622558594,0.014523124322295189,12.562477111816406,8.758118629455566,9.64874267578125,37.28510284423828,10.68277359008789,81.005859375,116.2135009765625,0.009809151291847229,5.248898983001709,5.902219295501709,0.47818732261657715,54.039241790771484,15.521991729736328,70.62030029296875,-0.8651831150054932,86.96669006347656,15.794734001159668,-0.005587123334407806,-2.1702287197113037,34.823387145996094,6.020386695861816,84.8524169921875,-6.068816661834717
37.0,38.0,20.0,45.0,22.5,-0.008228927850723267,23.12260627746582,58.61026382446289,4.241230487823486,85.2030258178711,51.24343490600586,0.011142825707793236,18.54273223876953,9.670660972595215,18.231117248535156,36.91794204711914,18.406885147094727,82.3072738647461,100.74748229980469,-0.005131229292601347,8.820323944091797,6.963314056396484,3.5560364723205566,61.29537582397461,14.449913024902344,73.76961517333984,8.02020263671875,87.06412506103516,18.8778076171875,-0.006953440606594086,-2.32072114944458,36.544681549072266,6.196836948394775,86.57748413085938,-6.225558757781982
